"","CSF.1","CSF.2","CSF.3","CSF.4","CSF.5","CSF.6","CSF.7","CSF.8","CSF.9","CSF.10","CSF.11","CSF.12","CSF.13","CSF.14","CSF.15","CSF.16","CSF.17","CSF.18","CSF.19","CSF.20","CSF.21","CSF.22","CSF.23","CSF.24","CSF.25","CSF.26","CSF.27","CSF.28","CSF.29","CSF.30","CSF.31","CSF.32","CSF.33","CSF.34","CSF.35","CSF.36","CSF.37","CSF.38","CSF.39","CSF.40","CSF.41","CSF.42"
"LPC 20:3-sn1",0.00901294015460758,0.00730009236857232,0.00297767631830492,0.00303363287919514,0.00781815145256542,0.00618378095512975,0.00469578552156337,0.00686912445194549,0.00519038262893071,0.00870011302278235,0.00654435193815046,0.00702406737881446,0.00524637368274404,0.000815428447838454,0.0123286953502488,0.0163607008535984,0.00740028720430098,0.0211602366999048,0.00869347599536821,0.00451012109638543,0.0331996169104393,0.00948726622954991,0.00222533011524281,0.00437826041461455,0.00575022870066167,0.00411199315628809,0.0188291320347653,0.00290775637591249,0.0045057548237033,0.00401029500695409,0.010148879457921,0.00586223348332129,0.00532165782726911,0.00282951115506555,0.00302160933708738,0.00985171212911546,0.00545267511067729,0.00350999475485541,0.00625740752660876,0.00350263958966363,0.0207150060501121,0.00307271238039672
"LPC 16:0-sn1",0.17518641208314,0.135816115656028,0.0689421515340497,0.0538027136596429,0.114996713017819,0.104673857962381,0.0885756903132939,0.198086476515556,0.0967729821144257,0.124061895627226,0.163242163900713,0.182927639755232,0.0696205544527757,0.0251795281740776,0.14188910444785,0.183718189381795,0.114665514566743,0.265438679759674,0.196672496031711,0.078254306359889,0.461699482562595,0.15314113612374,0.0540723980989813,0.0748944720672775,0.131050577946884,0.0729142063273192,0.162888986518229,0.0820071215639141,0.102987064249093,0.0697536859941821,0.108438408083497,0.119727251110741,0.0967363804782959,0.0641641479436713,0.0764010788309405,0.0940257825919791,0.0926828313451242,0.0803488423479963,0.0720613628483366,0.0945595617974656,0.257874067836904,0.0684695158936345
"LPE 18:1-sn2",0.00148314160154663,0.000768210051084693,0.000657456827887798,0.000504187376181109,0.00130584041915453,0.00088337540902738,0.00042496988750444,0.00169553736377784,0.000528385279907998,0.000605114281419111,0.000925325054693059,0.0011777711551829,0.00127072448754803,0.000339731184825414,0.000613995965892573,0.000951282087685635,0.000464849840569714,0.000896717128993085,0.0012006248614343,0.000641210980293131,0.00386596541646569,0.000847613374267875,0.000413906528873075,0.000517821407350585,0.000806026573287666,0.000562734835048194,0.000507887103507371,0.00058589602939599,0.000674851736334194,0.000584674444580718,0.00041023784094893,0.000348240657183191,0.000904401305819885,0.000681206426208738,0.000541364435826788,0.00091724909839559,0.00085544610162705,0.000590413371718443,0.000395955799155149,0.00054952838161715,0.000731167032225971,0.000417376986106476
"LPC 18:1-sn2",0.0520935999076395,0.0376552933304665,0.021984142139853,0.0144014534569651,0.0334890347689472,0.0271268299169781,0.02300410102746,0.0579296194400039,0.0260241812689284,0.0379137161354377,0.0422647264019316,0.0518139403279278,0.0216033520765231,0.00755307855046809,0.00610835098032257,0.00956428406946876,0.0307410574712691,0.0730654111615415,0.0605987485405481,0.0210138150806622,0.195187680443475,0.0418445745470404,0.0124163589919239,0.024459772802365,0.0416019613070635,0.0231693495995224,0.0509596548360647,0.0276133849302182,0.0332852716808365,0.0213863216096787,0.0240345287836421,0.0408555885159706,0.0263953387144812,0.0190788075587281,0.02425613295675,0.0324057506896338,0.0247423489144756,0.020526721939112,0.0225863168817791,0.0275865479464085,0.0601152582304735,0.0198838759562024
"LPE 18:1-sn1",0.00398621248772624,0.00404978055761286,0.00180606608035292,0.00156378964336795,0.00705786060232119,0.00319198818098263,0.00244082974998468,0.00502107229215968,0.0031891024028918,0.00350797684809943,0.00362440789128549,0.00611870945947684,0.00635433935546757,0.00121366620912392,0.00163590617552818,0.00242157561763249,0.00267160209093553,0.00414144536416544,0.00558945286336381,0.00216761003501661,0.00346347822881578,0.00515341829998755,0.0012193832499702,0.00218047902682072,0.00285856241461088,0.00209332746043742,0.0041000333643079,0.00317279934468771,0.00323290552483134,0.00180194651877546,0.00141884396468302,0.00384724983448365,0.00308694049273162,0.00205564870569885,0.00220489143935484,0.00334241390601193,0.00182626336542602,0.00217405003967577,0.00206993121347743,0.00237507028629549,0.00278671051292559,0.00103934469413155
"LPE 22:4-sn2",0.00210089786778197,0.0011962924567547,0.000883542761113201,0.000151490124791585,0.000934089702346377,0.000505028151812016,0.00071969855485409,0.00171883565527765,0.000849922813257708,0.000691206661626708,0.00149571665793604,0.00209825871471142,0.000584316054119555,0.000321615876069164,0.00024390415296365,0.000614065922923619,0.000927482155421143,0.00204011754429205,0.00206625652095026,0.000963227247650655,0.00917519031132648,0.00169526891928545,0.000471332905192702,0.000659879731472241,0.00122175005935785,0.00115683770515985,0.000990186103892114,0.000594216318509346,0.000825415251084981,0.000522140261045505,0.000574034710545359,0.00104881240393677,0.000589550181135228,0.000663306063885155,0.000503381282380726,0.000259865532027684,0.000760111542012978,0.000768336054242664,0.000669546803505164,0.000833467969054845,0.000810864260700128,0.000572934341770969
"LPC 22:4-sn2",0.000694943370909265,0.00016763844789024,0.00013917221509805,0.000169083704544709,0.000306522817080971,0.000214253646048236,0.000247796195986482,0.000258711131389047,0.000178426081119966,0.000294317484359681,0.000381829893687225,0.000452609256975221,0.000198322632766578,5.5167908222913e-05,0.00036280637780609,0.000611636012552953,0.000217278393340216,0.000647084195856733,0.000645221399896603,0.000223137802908665,0.00128252920770154,0.00024085179287824,8.96975870512601e-05,0.000235544757155562,0.000272250336513766,9.49456725170339e-05,0.000360832292197694,0.00017477382616494,0.000143698874822185,2.80339170461668e-05,0.000317958745760007,0.000175077373062202,0.0001341772978237,0.000116478516114221,0.000129375830586383,0.000280293913990526,2.92294628150718e-05,9.62120214750592e-05,8.98838303274617e-05,0.000160743580058393,0.000480430774651426,4.92853054592937e-05
"LPC 18:1-sn1",0.166100631039917,0.135826748777855,0.0697105232466482,0.0578402219115474,0.103274002402206,0.0981373432452805,0.078207513965997,0.203676483551632,0.10969686608549,0.12262105576301,0.156351527612645,0.204316574795986,0.0667951449207874,0.0235434061640851,0.0981657351861266,0.162710562135068,0.112887168209816,0.225523931958908,0.218267152986538,0.081103384956451,0.519712240561052,0.162721168046181,0.0458836682088095,0.0934119884694264,0.129679809793046,0.073926255644277,0.178961576710966,0.0837265754312682,0.116305286545026,0.0652199763941863,0.085453094330944,0.131406831091114,0.0954350447356475,0.0646365069618036,0.0823907181689051,0.11528319365341,0.0901203266933105,0.0751175280948746,0.068862316298327,0.0942639053773504,0.194150410895846,0.0577462338177066
"LPE 22:4-sn1",0.00638271655777339,0.00463615142256358,0.00336928119203999,0.00221045514294673,0.00451750459333115,0.00288208250737902,0.00243122567429869,0.0054477954784279,0.00369889534420326,0.0036467229159022,0.0046213870219786,0.00847366964030303,0.00284674816470925,0.000721631861085377,0.00263735771270539,0.00363158221559974,0.00367179360770992,0.0052336878314632,0.00674530002658651,0.00270120904771179,0.0232635721934792,0.0058271006244285,0.00190172008354257,0.00309185957222818,0.00330763673345083,0.00384887885383602,0.00351910388404744,0.00430143206241936,0.00391895136892161,0.00185193021816592,0.00241152114413551,0.00547960778975213,0.00386108122316013,0.00218666819754498,0.00293179658131339,0.00219747019285209,0.00227974540458892,0.00295195060342934,0.0031870443745073,0.00464535988900772,0.0024339015571201,0.00280119558572312
"LPC 20:2-sn2",0.000216689021238309,0.000316329462559667,1.20549373389625e-05,4.30379338547382e-05,0.000446832455507689,0.0002100596359297,0.000268894844540607,0.000235989752227895,0.00029501287942082,0.000394812551266606,0.000186470113367675,0.000224908406208167,0.000186726565509794,4.03070576596153e-05,0.000398467901120377,0.000852129534480855,0.000207494771470845,0.000450448832689933,0.00026309138842529,7.25929350691861e-05,0.00407909217995102,0.000207365798226562,0.000118233110190299,8.21351868132475e-05,0.000228614665675862,7.96175904355393e-05,0.000732456188461124,0.000152560462060856,0.000207194733688594,0.000127303796527869,0.000315170828456343,0.000386253394552419,0.000108692492757038,0.000105386346663917,7.95598950275159e-05,0.000175038179923953,0.000101193879726582,0.000170712227838395,0.000163467538453843,0.000230162410600163,0.0010925849116686,0.000214195458514839
"LPC 22:4-sn1",0.00485945111876024,0.00302098103823423,0.0018978754944268,0.00142074815919488,0.00244817776576015,0.00282647555188124,0.00181918378131816,0.00423052808349001,0.001800290703782,0.00215525237413732,0.00372100546440631,0.00376214863570846,0.00101635873243841,0.000600440499518511,0.00508504551358819,0.0070574707634058,0.00303993939853538,0.00777648788654446,0.00429588147385136,0.00211704477847602,0.0187668437045726,0.00363278942282602,0.00154489423612947,0.00185544220201233,0.00278150702020099,0.0017475750008984,0.0050072534560608,0.00174671869829236,0.00252953861791364,0.00101195899673272,0.0048398731956747,0.00385964786713088,0.00207011243795021,0.00101616233213369,0.00192506457361354,0.00217076837654016,0.00199323309042046,0.00188865886050611,0.00143243876954476,0.00272663036260048,0.010754238424948,0.00180012560126866
"LPE 20:2-sn1",0,0.000150868718742585,0.000123954017383313,0,0.000386060469066337,0,0,0,0,0,0,0.000117231028174556,0.000153745080619456,0,0,0.000150331399668907,9.48746292599746e-05,0.000111865342839142,0,4.4871023280498e-05,0.000727290660019222,0.00016098364143825,0,0,0,0,0.000138703380241297,7.909129220127e-05,0,0,0,0,0,0.000108341330866139,2.89181818653313e-05,6.18668262084671e-05,6.086267782963e-05,8.78254132354391e-05,8.29880463968362e-05,9.4292574315451e-05,6.80188166677687e-05,8.78120144121597e-05
"LPC 20:2-sn1",0.00157526302145963,0.00145892944469968,0.000104248665919031,0.000804010397000343,0.00190962400689573,0.000973412979824477,0.000773001557299108,0.00124794728976018,0.000598319271321155,0.000903525897514797,0.00131985351002918,0.00110613141102488,0.000839215360261367,0.000242212964071469,0.0019134641592547,0.00298154547253842,0.00106124757753236,0.00285127484974292,0.00140728880443348,0.000577925269016179,0.0114646916496289,0.00151806186080683,0.000414033476309837,0.000514960984829165,0.00115452507936325,0.000600298584745419,0.003066281948912,0.000402840448889857,0.000854365625727193,0.000468635973006671,0.00111602041748176,0.00147881561298949,0.000734148946701974,0.000467653632991878,0.000278845718918581,0.00118030446655153,0.000907832295533454,0.000483034020281669,0.000669910559805459,0.000703595818399736,0.0040653680815862,0.000588207771884726
"LPE 18:0-sn2",0.0112612233372523,0.00793524817473131,0.00283314066418065,0.00204767458269536,0.00648967612480756,0.00303880186119263,0.00263301447304342,0.0107561951661922,0.00471158821554997,0.00530357087198218,0.00839118621663872,0.0121941911186875,0.00363253445073772,0.000824696244550211,0.00277649197638839,0.00447413411812459,0.00420044486655548,0.00745205642613381,0.0106525315792533,0.00293411856104841,0.0503094018289701,0.00701641568455074,0.00112910222410601,0.00289944005824858,0.00561554427601673,0.00384136789001438,0.0056690264613422,0.00461201777699593,0.00526942148063994,0.00249302592682034,0.00199141671284202,0.00520768125860627,0.00354190314890456,0.0035241326434571,0.00326869010710231,0.00229418304842892,0.00399624785423099,0.00305719082618794,0.00410028433318318,0.00670961470740104,0.00417331379919716,0.00286013770386178
"LPC 18:0-sn2",0.0116363374577882,0.00894802475179202,0.00411446496822104,0.00387845506018344,0.0102139723343222,0.00633181468528141,0.00511923532659009,0.0132672603888573,0.00700328664051787,0.00858251958807821,0.0109910228087606,0.0129170623836687,0.00571824860892421,0.00154726436888198,0.0119972384680742,0.0126556385033392,0.0090059930273183,0.0217150376692691,0.0138053195398188,0.00467373307434152,0.0735553882930926,0.0116587538355217,0.00284535912362565,0.00577319399931295,0.00964025506186612,0.00503862876327707,0.0148662624902967,0.00545866235697946,0.00679393487036364,0.00393995318095028,0.00689208393211886,0.00867220647929832,0.00647696907634096,0.00429540452705118,0.00433568033948425,0.00767379299128661,0.00564145800929352,0.00482660716876758,0.00497078415670506,0.00611950060354129,0.0300517710037372,0.00432156158667608
"LPC 22:3-sn2",0.000152253408861585,0.000127111920937391,0,0,0,0,0,0.000174731633538922,6.31121783846164e-05,0,0.000119572350941471,1.25962006674748e-05,5.38523099384385e-05,8.1215200202627e-06,0.000318170978245598,3.37013521031268e-05,1.49489182644644e-05,4.82360966207029e-05,0.000293625587787501,1.23628535795647e-05,5.5800823105026e-05,1.57144165278435e-05,8.64533762885476e-06,1.78024915346612e-05,1.67531496651534e-05,4.2700618315588e-05,0.000168955826160586,1.08763808519292e-05,6.70672309430027e-05,8.66528555328274e-05,1.52212641559566e-05,1.04457254433101e-05,7.71051873185919e-05,3.51940906806335e-05,6.71125978992145e-05,0.000194146952260719,6.24993846912024e-06,1.110378835263e-05,6.71210647370461e-06,3.18065041678346e-05,0.000267138615302597,0.000115136971484484
"LPE 20:1-sn2",3.11597845289241e-05,1.54817501570879e-05,8.21141885378339e-05,2.85082836350603e-05,6.87558662613306e-05,2.70586239121292e-05,1.53106227918685e-05,0.000295177730766883,3.3346284006495e-05,0.0001207904045453,0.00011926808727901,3.65636615411688e-05,3.96099355161738e-05,2.56131219812633e-05,3.16077504698291e-05,1.81622450653952e-05,2.1571957323752e-05,4.95231237099178e-05,5.65128331197527e-05,4.4146825514508e-05,0.000474044822996343,9.87956295510665e-05,3.01083867380732e-05,8.20487039130376e-05,3.30677432562004e-05,5.30038052735625e-05,5.54110947770164e-05,3.86435033302045e-05,4.27079480025126e-05,6.03331999158034e-05,6.03777377253163e-06,3.47830350633132e-05,1.33969102610231e-05,3.00342589670885e-05,0.000154291596439444,3.76719004050329e-05,2.16575354739575e-05,5.02133392892753e-05,6.35840684902839e-05,0.000174962193222733,1.56288278691908e-05,4.4672242180435e-05
"LPE 20:1-sn1",3.11597845289241e-05,1.54817501570879e-05,8.21141885378339e-05,2.85082836350603e-05,6.87558662613306e-05,2.70586239121292e-05,1.53106227918685e-05,0.000295177730766883,3.3346284006495e-05,0.0001207904045453,0.00011926808727901,3.65636615411688e-05,3.96099355161738e-05,2.56131219812633e-05,3.16077504698291e-05,1.81622450653952e-05,2.1571957323752e-05,4.95231237099178e-05,5.65128331197527e-05,4.4146825514508e-05,0.000474044822996343,9.87956295510665e-05,3.01083867380732e-05,8.20487039130376e-05,3.30677432562004e-05,5.30038052735625e-05,5.54110947770164e-05,3.86435033302045e-05,4.27079480025126e-05,6.03331999158034e-05,3.71818387469347e-05,3.47830350633132e-05,1.33969102610231e-05,7.48478588290308e-05,0.000154291596439444,3.76719004050329e-05,2.16575354739575e-05,5.02133392892753e-05,6.35840684902839e-05,0.000174962193222733,1.56288278691908e-05,4.4672242180435e-05
"LPE 18:0-sn1",0.038955908864951,0.0310799553808618,0.0139777347163311,0.0078549062906803,0.0215640261024957,0.0112657623234082,0.0104092255448913,0.0452757004320945,0.0155329861212533,0.0208021863940261,0.0331834388944071,0.0513289292526212,0.0140292285508038,0.000185707555284378,0.00964275187243438,0.0155574725008583,0.016750120192019,0.0270320495822167,0.0484078244202379,0.0111894638008333,0.204603624076661,0.0304084702975993,0.0061232088345266,0.013034313061924,0.020466259984464,0.0164879437189215,0.0257040521324143,0.0186898220835564,0.0211871487959603,0.00979863419929772,0.00792665390645788,0.0216157375199546,0.0147121535760379,0.0159055730465438,0.0121537727781467,0.0100260309581399,0.0151880750395288,0.0120957802051711,0.0138579436059672,0.0257248991114518,0.0171384737454402,0.00991130929975804
"LPC 22:3-sn1",0.000138280838764127,0,6.37039308614465e-05,4.61261961707406e-05,4.20160773122078e-05,7.7831811025915e-05,0.000151192269872715,0.00020613545262768,0.000129875665790511,0.000131833309607397,0.000152598056324316,0.000132920265710135,8.66254779048601e-05,3.74113001885411e-05,0.000393001164924604,0.000476465372344608,0.000131758219504611,0.000491698996233189,0.000113449664343478,8.29270814546115e-05,0.000576895863577435,0.000211971632426112,3.20219572915458e-05,0.00011825800724622,0.00012780773224382,5.30794712598299e-05,0.00011581859276783,0.000101358963006807,9.29477802211713e-05,4.8107662807781e-05,9.86507638533802e-05,0.000109269529867533,9.40506870954058e-05,5.09382626245792e-05,0.000100131386685322,0.000164648144750234,3.41976052552883e-05,4.6585384884217e-05,4.95662215746087e-05,5.75191657410591e-05,0.000530777812531311,4.45109293739862e-05
"LPC 20:1-sn2",0.000603671253838151,0.00049196156706134,0.00025858756335396,0.00023459068145419,0.000497716418631564,0.000356124180255909,0.000356324109023663,0.000809133962807598,0.000216762405332222,0.000374823544877728,0.000540002672309076,0.000668965592614188,0.000194038473317861,4.49017818999258e-05,0.000376595678944745,0.000442476492836699,0.000406799845721767,0.000581373069921803,0.000706980630289751,5.9562956091817e-05,0.00306097543104099,0.000776341668807181,0.000103371257007548,0.000260343107792009,0.000602958384052866,0.000173840088936022,0.000726654922351447,0.000273016427623181,0.000418389862753572,0.000154050533607258,0.00027700633020371,0.000765084048544264,0.000274812035713265,0.000295893519194597,0.000279604906904474,0.000407551439628541,0.000242126784943958,0.000247534160891561,0.000208025161265783,0.000290444816820334,0.0007850375773509,0.000192371895340444
"LPC 18:0-sn1",0.048802625996545,0.0375738693886432,0.0192671712200606,0.0151466107364353,0.0419105432760225,0.0282145039316931,0.0214896838078901,0.0495731822926167,0.0249189723349251,0.0338466467684345,0.0484030959348538,0.0547015602452861,0.0269475921143361,0.00631494966712383,0.0517583556797817,0.0693226986879796,0.0372742594638601,0.0952498370746481,0.0553666714611605,0.0210873183937424,0.272732979986654,0.0458278962209539,0.0124796107145302,0.0233757478557042,0.0362094280125014,0.0201303422192289,0.0624968004311534,0.0198577326405975,0.02944589878081,0.0176714805643461,0.0258794826155573,0.0388422617418867,0.0246757919611007,0.017441077305243,0.0191498996099231,0.0303407954342784,0.0239645856918698,0.0199841049457619,0.021855913938082,0.0295204413115986,0.115500013766256,0.0172460591177712
"LPC 20:1-sn1",0.002611001367317,0.00148526744401884,0.000646847648944218,0.000590235276883104,0.0018506744451348,0.00114606701424021,0.00128922958628088,0.00259941359522545,0.00135536707493277,0.00196056084397254,0.0020544162410579,0.00237620957653457,0.000866336821861966,0.000201977101251999,0.00148588252958417,0.00202632262094072,0.00110616397498444,0.00258227505608328,0.00305878015859379,0.00104704665528665,0.0126044293779686,0.0027124459900439,1.98682726244706e-05,0.00096935762105438,0.00199722222324667,0.000915950888879897,0.00318362189363025,0.00113552704506685,0.001396315697346,0.000675306029546987,0.000925815700355739,0.00284500413507083,0.00128085235828196,0.000876657823216354,0.00100215067922173,0.0018117168494745,0.00121555990761546,0.0010984674636476,0.00105205639454688,0.00107430672582486,0.00285475131717375,0.000762969065065328
"CA-G",0,0,0,0,0.00428981158695382,0.00527238352676473,0.00315263322536696,0,0,0,0.00412979564275438,0.00252507830475743,0,0,0.0086244532559083,0.00367202386068788,0,0,0,0,0.0075645217260601,0.00378779623375749,0,0,0,0,0.00284504801006767,0.00303904940777267,0,0,0.00117337432701352,0,0,0,0,0.00176735131419667,0.00319417518653418,0,0,0,0.00981411563570254,0
"CDCA",0.00209318276364195,0.0020655892010068,0.000183549753713335,0.00378097310402567,0.0117913084807968,0.000776687999771643,0.000292971279723203,0.000361669889560123,0.000360109252879323,0.000333817476745818,0.000537011483519151,0.00490053971654255,0.00110319126068989,0.000440929476309291,0.000675652595369911,0.00368819822756064,0.00123689572899018,0.000711545091738418,0.0012957930973835,0.000267536608889795,0.00726119162449309,0.000577314122128661,0.000396615037856637,0.00624233601658145,0.000759854937102601,0.000211958435223772,0.00057055170441668,0.00282339446804826,0.00167744330497989,0.000106072474116164,5.84981189516226e-05,0.00160052547548805,0.0003237278944703,0.000845867253405113,0.000112081318654365,0.00501753608607303,0.00177952270984185,0.00132422682450822,0.000341351832833537,0.000940798310453253,0.00351548543361265,0.000250211794418004
"GCA",0.000866304150178559,0.00145029481387781,0.000771355628740779,0.00116990339607439,0.00047634043188066,0.00177741945375019,0.00077483134065164,0.000487501351903789,0.000761961533565914,0.00109983995424009,0.00166084303634246,0.000809077908180104,0.00206782657223262,9.83527332113508e-05,0.000571649277413228,0.00441451666714089,0.000874053703745285,0.00714420131222891,0.00110511813195088,0.00049567993040275,0.00417653512230346,0.00043440303333832,0.000872448306272589,0.000820330836634397,0.000747761356778899,0.000479204063390238,0.000764030854079894,0.000511488267570685,0.00052858427471452,0.000432318736786663,0.00104538339632389,0.000744042931394895,0.00125643335693321,0.000356979975066088,0.000289944961896658,0.00273622212758862,0.00127389425206022,0.000617801021642574,0.00109617597952305,0.00127235121778334,0.0245812210207074,0.00090624663444325
"GCDCA",0.00131695663180691,0.00119097350941645,0.00116045990586889,0.00174071886943345,0.00210136877729805,0.00097843807331373,0.000696616506370068,0.000475090026858845,0.000422565606576999,0.000861534372661746,0.000827612734083643,0.000840174254744637,0.0016413868872168,0.000462979408491748,0.000817429013851974,0.00602996874120047,0.0011154146936756,0.00265215871582037,0.000996263964210207,0.000421871999492881,0.0132500054886024,0.000311873862290759,0.000760859772777798,0.00082321986152928,0.00141383206825176,0.000484439140409203,0.000698189508970604,0.000358304501274793,0.000563743366843654,0.000211554220827646,0.00060002564860057,0.00053547410814666,0.000783291247297787,0.000280368293136754,0,0.00251702902302962,0.000660635232482269,0.000373319807488394,0.000343635150677906,0.000833245454566079,0.00358297357711131,0.000446106079884535
"LCA-S",2.4517949432671e-05,7.90215877120819e-05,1.16388522682973e-05,8.26711626452591e-05,1.25298315013366e-05,3.51578519554984e-05,2.5965182901614e-05,2.38668551842572e-05,0.000125213860417442,1.62789174977156e-05,6.13874457523014e-05,5.82202951657757e-05,2.63037540531579e-05,5.02206389226384e-05,1.04774651112225e-05,5.47702000851083e-05,1.25096417542143e-05,3.70317043180539e-05,7.39538253485339e-05,1.462287308526e-05,7.25119009485768e-05,7.58312347392472e-05,2.7919520246519e-05,2.55189843880032e-05,9.1499143825628e-05,2.42903849863041e-05,3.62872116111577e-05,4.06358543525815e-05,2.00180896367967e-05,1.42044491163426e-05,2.4028561311777e-05,3.02805215402884e-05,3.71700191862562e-05,5.71571566518846e-06,1.14075349337834e-05,3.98020278887133e-05,3.62765719971979e-05,6.72776468084726e-05,2.07291051506944e-05,0.000106338945813913,3.2178122278606e-05,3.03913781773647e-05
"TCA",0.00236405841058299,0.00273917104329101,0.00264298124600773,0.00308513806368996,0.00282530506422883,0.00304220180791673,0.00272053199463963,0.00283234013508664,0.00367094781862251,0.00298712908426841,0.00136525062110879,0.00311085028386601,0.00257693085978413,0.00246390010362763,0.00577790968482447,0.0124589222989484,0.00430428127624684,0.00862969087511961,0.0036833102765884,0.00382966944577495,0.00610624090659936,0.00239985903333333,0.00334721482095688,0.00378270255115394,0.00291298314193329,0.00370814133800802,0.00300734440327902,0.00227156304601027,0.00276081643667293,0.00339507819422816,0.00696097410592978,0.00418502355973183,0.00299560868069077,0.00236771474985779,0.003189289804278,0.00486020703618966,0.00363380074172266,0.00298710814690434,0.00278855237134013,0.00436905078258676,0.084437052842129,0.00467063657560578
"TCDCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070278299017292,0.00470077900556701,0,0.00124650179374297,0,0,0.00299730060331817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136229365648573,0,0,0,0,0.0156176845871255,0
"FA 12:1",0,0,0,0,0,0,0,0,0,0,0,0,0.00294513881792319,0,0,0,0,0.00848792145956242,0,0,0.00640641900522894,0,0,0,0,0,0,0,0,0,0.00198138975022834,0,0,0,0,0,0,0,0,0,0,0
"FA 16:0",0.845527007638321,1.17537608813116,0.853767032951753,1.23078930620729,1.27520440798092,1.00742347103801,1.26312396466039,1.0109978207648,0.944396051136437,1.39027816522419,1.13316281860073,1.3372753207603,1.31668326285585,1.10459436034566,1.27956401878887,1.30463979259633,1.05475200265568,1.02604446321268,1.15023811109542,0.839214420094622,1.4397780174124,1.15533975781288,0.545778782309294,1.03846800980186,1.39403953963855,1.01216329896365,1.10204173472321,1.23028420353494,0.80403181016598,1.64192562511029,1.09482044202896,1.23414617496318,1.13961058764582,1.18221480653832,1.08602878071169,1.07132159565441,1.41075011639349,1.14896155426734,1.40090337788015,1.42730961696397,1.24698315464804,1.23967686051386
"FA 18:0",2.11785952888868,2.15042270187676,2.06916150773057,2.00628734530658,1.94339498868964,1.88463092017327,2.06904468114713,1.91782367668971,1.91087568987235,2.06249322695503,1.98729417988928,2.03850443636792,2.0471160318802,1.96294424161109,2.05730610048796,2.09057854439698,1.97384349781442,1.99521079515157,2.04420780994275,1.92414704127249,2.10389607715161,2.11121100540381,1.95388271211888,2.03418341999795,2.16656855781634,2.00118847123319,2.04495736341369,2.15786632583608,2.00667566850823,2.32402618120133,2.07128549638313,2.10301401495322,2.09864521512916,2.09351196240311,2.08464361241664,2.04971119222491,2.12293556315435,1.76620471009614,2.08583928242222,2.11535149183907,2.1032173927093,2.01834641857002
"FA 18:1",1.90928647211084,2.11455949906736,1.65775348781361,1.88567291647969,1.95350636745303,1.92961524820145,1.80873457343402,1.74954223097446,1.57970648129305,2.07567621171388,1.83033125392408,1.85309082164373,2.05659631537014,1.69462943449181,2.07275486057336,1.87904404500661,1.48245894854132,1.68797160519404,1.58496774510095,1.40188888203712,2.22953557586373,1.81755829900281,1.32304647342322,1.67707656070791,1.610631200183,1.61393697645048,1.60165127510693,1.54704024470033,1.25764872799666,1.87375043166633,1.60418514075265,2.13267112275381,1.93310479507089,1.85669056954633,1.48924820807245,1.63331673056894,1.89835976603953,2.07967863857015,1.7296868829502,2.13916116587414,1.88476062164289,1.78587032889892
"FA 20:0",0.0178095257214964,0.0224368898719572,0.0165962216792488,0.0215796455028835,0.0190300200885512,0.00830753467739866,0.00594800449686996,0.0204964561491065,0.014694375897054,0.023397755111953,0.0220523271756015,0.0191221330673948,0.0160356125656741,0.0109907161972746,0.0147118145999142,0.0137556961094173,0.0137686052241358,0.0207254885835776,0.0200534752429673,0.0101857160191933,0.0274286009924796,0.0142004269799385,0.0114204358576913,0.0124897305793817,0.0153263353983123,0.0138537777295169,0.0165615286450398,0.00957431660431382,0.013967285739516,0.0114658531560078,0.0223844640345059,0.0204647139507836,0.0104320049285926,0.0102417953039712,0.007153840157026,0.0138394850120191,0.0155816826099899,0.00999750003771428,0.0079075854727228,0.00991227171308651,0.0131781919374483,0.0154653850447355
"FA 20:1",0.0244225312436391,0.0271300231050953,0.0202510257701641,0.0354878431165468,0.0293822973450833,0.0308940376023887,0.05277016582585,0.0180954837004951,0.0261307477342117,0.106206167793246,0.0389501823323492,0.0697080507519498,0.0385616835409635,0.0458702358009661,0.103898153727639,0.0299593006721169,0.0177851327376584,0.0274472764809993,0.0189789744618028,0.008786698650196,0.0562949923655505,0.0299416396295707,0.0161770677928948,0.0233290785221206,0.0266819632512521,0.0254886576136608,0.0427488866306806,0.0277314063858674,0.00752797853325013,0.0423251566857296,0.0214361394472657,0.0501799845881153,0.075078335698697,0.0461555108019862,0.029405336097286,0.0285672457633161,0.0402350168425597,0.109779831281498,0.0269532651448646,0.0529725685670858,0.0625930136145041,0.066766108222167
"FA 20:2",0.026210237001029,0.0227964276748274,0.00490596604454778,0.0315445700755788,0.0383243971590108,0.015221570850068,0.0103303269623323,0.0136019091839092,0.00990872206674238,0.0251885988371476,0.00959617309720803,0.00923961003411819,0.0235726744742176,0.0145080504340227,0.0289613024148462,0.039251786708955,0.0124243185154584,0.0343897744755322,0.00923544865309484,0.00898766962369471,0.185952818276389,0.0165359642240995,0.00648491540937112,0.00830712608584175,0.0133178129313695,0.0107483074346564,0.0234007003822733,0.0118629007248475,0.00790773925186872,0.0259956608151405,0.0237560766164544,0.0326004532808076,0.0173296415939795,0.0276153080835471,0.00320249652947818,0.0296325189418775,0.0204950120523277,0.0184579824899474,0.0118787484779143,0.0427527489337913,0.071868345346572,0.0169428223415069
